uid,churn
1.68931408E8,0
1.68946368E8,0
1.68950928E8,0
1.68952208E8,0
1.68957136E8,0
1.68960768E8,0
1.6896704E8,0
1.68986064E8,0
1.689908E8,0
1.690064E8,0
1.69008416E8,0
1.69011392E8,0
1.69016672E8,0
1.6901792E8,0
1.69018384E8,1
1.69021168E8,0
1.69024928E8,0
1.69030672E8,0
1.69032816E8,0
1.6903512E8,0
1.69036928E8,0
1.69042624E8,0
1.69072416E8,1
1.6912456E8,0
1.6914496E8,1
1.69200848E8,0
1.69217536E8,1
1.69258576E8,0
382935.0,1
1.331453E7,0
1.9332086E7,0
2.6621224E7,0
2.8254668E7,1
2.9377408E7,0
3.138782E7,0
3.2584292E7,0
3.7796072E7,1
3.9397148E7,0
4.619942E7,0
5.6673368E7,1
5.7676216E7,0
5.9737736E7,0
6.3915496E7,1
8.5918056E7,1
8.9033088E7,0
9.7977824E7,1
1.12831688E8,1
1.16078656E8,0
1.16302424E8,1
1.17916744E8,0
1.29104312E8,1
1.30933768E8,1
1.354712E8,1
1.39059504E8,1
1.3943184E8,1
1.40027888E8,1
1.40495376E8,1
1.43537312E8,1
1.45295824E8,1
1.45787584E8,1
1.46679664E8,0
1.48769088E8,1
1.495096E8,0
1.49528208E8,0
1.49962272E8,1
1.51082976E8,1
1.51402576E8,1
1.53086608E8,1
1.53394304E8,1
1.53959936E8,1
1.5402568E8,1
1.5425968E8,1
1.54270464E8,1
1.54375152E8,1
1.5441072E8,1
1.54421728E8,1
1.54421808E8,1
1.54422256E8,1
1.5443192E8,1
1.54435168E8,1
1.54436304E8,1
1.54438704E8,1
1.54445456E8,1
1.54445536E8,1
1.54445888E8,1
1.5444824E8,1
1.54448304E8,1
1.54455184E8,1
1.544568E8,1
1.54458208E8,1
1.54459424E8,1
1.54459472E8,1
1.54461632E8,1
1.54462336E8,1
1.54465504E8,1
1.54466E8,1
1.5446648E8,1
1.54470928E8,1
1.54481936E8,1
1.54483392E8,1
1.54484384E8,1
1.54485504E8,1
1.54487104E8,1
1.54490144E8,1
1.54495392E8,1
1.54495776E8,1
1.54497776E8,1
1.5449824E8,1
1.54502544E8,1
1.54507808E8,1
1.545084E8,1
1.5450976E8,1
1.5451344E8,1
1.54513472E8,1
1.54513904E8,1
1.54513936E8,1
1.5451768E8,1
1.54520016E8,1
1.54522032E8,1
1.5452328E8,1
1.54527696E8,1
1.54529264E8,1
1.54538E8,1
1.54539952E8,1
1.545476E8,1
1.54552512E8,1
1.54555072E8,1
1.54556624E8,1
1.54557088E8,1
1.54557264E8,1
1.54560464E8,1
1.54563872E8,1
1.54565376E8,1
1.54568544E8,1
1.54574592E8,1
1.54577792E8,1
1.54578592E8,1
1.54581808E8,1
1.5458456E8,1
1.5458728E8,1
1.54588128E8,1
1.54598336E8,1
1.54599408E8,1
1.54599744E8,1
1.54603296E8,1
1.54616272E8,1
1.54619904E8,1
1.54626784E8,1
1.5463576E8,1
1.54640224E8,1
1.54642112E8,1
1.54643808E8,1
1.54644448E8,1
1.54656832E8,1
1.54657152E8,1
1.54660688E8,1
1.54663776E8,1
1.54667952E8,1
1.54670592E8,1
1.54678896E8,1
1.54679424E8,1
1.54681552E8,1
1.54683664E8,1
1.54691984E8,1
1.54693072E8,1
1.5469528E8,1
1.54699456E8,1
1.54705072E8,1
1.54706864E8,1
1.54707904E8,1
1.54709504E8,1
1.5472184E8,1
1.54725648E8,1
1.5472824E8,1
1.5473104E8,1
1.54731312E8,1
1.5473152E8,1
1.54731808E8,1
1.54736848E8,1
1.54741952E8,1
1.54742352E8,1
1.54745504E8,1
1.54747936E8,1
1.54748032E8,1
1.5475392E8,1
1.54756496E8,1
1.54757296E8,1
1.54758896E8,1
1.54772272E8,1
1.54774656E8,1
1.5477504E8,1
1.54775456E8,1
1.54777216E8,1
1.54777984E8,1
1.547844E8,1
1.54789968E8,1
1.54793072E8,1
1.54795328E8,1
1.54795616E8,1
1.54799872E8,1
1.54805616E8,1
1.54808368E8,1
1.54813104E8,1
1.54816992E8,1
1.54817616E8,1
1.54821808E8,1
1.5482328E8,1
1.54825008E8,1
1.54825024E8,1
1.54825456E8,1
1.54825504E8,1
1.54826416E8,1
1.54828144E8,1
1.54830192E8,1
1.548336E8,1
1.548592E8,1
1.5487952E8,1
1.54932944E8,1
1.5510056E8,1
1.55241856E8,1
1.55284144E8,1
1.55284544E8,1
1.55321328E8,1
1.55822912E8,1
1.56123328E8,1
1.56186688E8,1
1.56839744E8,1
1.57050352E8,1
1.57163392E8,1
1.57403536E8,1
1.57504512E8,1
1.57912752E8,1
1.60642272E8,0
1.62099024E8,1
1.62228032E8,0
1.62807568E8,1
1.63227376E8,0
1.63349888E8,1
1.63412816E8,1
1.64202768E8,1
1.64625648E8,0
1.64641888E8,0
1.64752384E8,1
1.64948144E8,0
1.65247904E8,1
1.65329488E8,1
1.65644288E8,1
1.65997088E8,1
1.66008672E8,0
1.66436704E8,1
1.66640256E8,0
1.6715496E8,0
1.67354096E8,1
1.6745768E8,0
1.67521648E8,1
1.67541712E8,1
1.67573712E8,0
1.67579408E8,0
1.6758016E8,1
1.67582112E8,0
1.67583488E8,0
1.67583952E8,0
1.67589952E8,0
1.67591552E8,0
1.67610912E8,1
1.67611712E8,1
1.67613888E8,1
1.6761736E8,1
1.67618416E8,0
1.67620912E8,0
1.67625856E8,0
1.67627824E8,0
1.67632512E8,0
1.67633648E8,1
1.67643984E8,0
1.67653104E8,0
1.67654848E8,0
1.67655088E8,0
1.6765968E8,0
1.67665136E8,0
1.67667008E8,0
1.67668576E8,0
1.67668896E8,0
1.67674496E8,0
1.67676112E8,0
1.67677152E8,0
1.67679776E8,1
1.6768216E8,1
1.67682528E8,0
1.67682592E8,0
1.67684384E8,0
1.67688752E8,0
1.67696448E8,0
1.67699728E8,0
1.67700848E8,0
1.67704864E8,0
1.67705248E8,0
1.67707344E8,0
1.67709072E8,0
1.67712816E8,0
1.67716832E8,0
1.67717008E8,0
1.67717072E8,0
1.67720768E8,0
1.67727008E8,0
1.67729552E8,0
1.67730352E8,0
1.67731552E8,0
1.67731632E8,1
1.67743696E8,0
1.6774992E8,0
1.67750784E8,0
1.67757792E8,0
1.6776488E8,1
1.67765872E8,0
1.67767392E8,0
1.67772016E8,1
1.67776032E8,0
1.67777472E8,0
1.67778256E8,0
1.67781824E8,0
1.67784496E8,0
1.6778768E8,0
1.67787824E8,0
1.67794224E8,0
1.67794608E8,0
1.67795776E8,0
1.67796848E8,0
1.678E8,0
1.67801872E8,0
1.67807184E8,0
1.6780808E8,0
1.67808336E8,0
1.67815456E8,0
1.678156E8,0
1.67817136E8,0
1.67819056E8,0
1.67825232E8,1
1.67825408E8,0
1.67825824E8,0
1.67829984E8,0
1.67833136E8,0
1.67840976E8,0
1.67851424E8,0
1.67853792E8,0
1.67854048E8,0
1.67854912E8,0
1.6785544E8,1
1.67859072E8,0
1.67863648E8,0
1.67879872E8,0
1.6788016E8,0
1.67886864E8,0
1.6788928E8,0
1.6789152E8,1
1.6789336E8,0
1.6789776E8,0
1.67898064E8,0
1.6789864E8,0
1.67900304E8,0
1.67901568E8,1
1.67901808E8,0
1.67902976E8,0
1.67903232E8,0
1.67908032E8,0
1.679128E8,0
1.67919264E8,0
1.67923248E8,0
1.67934976E8,0
1.67936624E8,0
1.67940048E8,1
1.67945984E8,0
1.67960368E8,0
1.67961104E8,0
1.67962208E8,0
1.67973264E8,0
1.67975024E8,0
1.67977072E8,0
1.67980656E8,0
1.6799024E8,0
1.67996928E8,0
1.68001712E8,0
1.68001824E8,0
1.6800184E8,0
1.68005216E8,0
1.68009872E8,0
1.6800992E8,0
1.68016032E8,0
1.68020608E8,0
1.6802144E8,0
1.68029504E8,0
1.68030016E8,0
1.68033216E8,0
1.6803696E8,0
1.6803744E8,0
1.68039728E8,0
1.68050384E8,0
1.68051264E8,0
1.68053088E8,0
1.68054048E8,0
1.6805408E8,1
1.68061552E8,0
1.68062256E8,0
1.680668E8,1
1.68067232E8,0
1.6806752E8,0
1.68067568E8,0
1.68080416E8,0
1.68093936E8,1
1.68095168E8,1
1.68101904E8,0
1.68104192E8,0
1.68104416E8,0
1.68108672E8,1
1.6810928E8,0
1.68109856E8,0
1.68115584E8,0
1.68121248E8,0
1.6812208E8,0
1.68122224E8,0
1.68126272E8,0
1.68129328E8,0
1.68135776E8,0
1.68136832E8,0
1.68140208E8,0
1.68142864E8,0
1.68149648E8,0
1.68158512E8,0
1.68162192E8,0
1.68163344E8,0
1.68164592E8,1
1.68176144E8,0
1.68182512E8,0
1.6818288E8,0
1.68191712E8,0
1.68191824E8,0
1.68195248E8,0
1.68195424E8,0
1.68198448E8,1
1.68198528E8,0
1.68200896E8,0
1.68201152E8,0
1.68203616E8,0
1.68204496E8,0
1.68205808E8,0
1.6820752E8,0
1.68211344E8,0
1.6821392E8,0
1.68227184E8,0
1.68229552E8,0
1.68231152E8,0
1.68232352E8,0
1.6823808E8,0
1.68239088E8,0
1.68249456E8,0
1.68249696E8,0
1.68262928E8,0
1.68263472E8,0
1.68263568E8,0
1.6826464E8,0
1.68266E8,0
1.6827464E8,0
1.68275744E8,0
1.68280608E8,0
1.68283808E8,0
1.6828688E8,0
1.68296608E8,0
1.68297344E8,0
1.68300736E8,0
1.68302176E8,0
1.68302512E8,0
1.68316928E8,0
1.68317376E8,0
1.68318192E8,0
1.68320288E8,0
1.68322768E8,0
1.6832728E8,0
1.68327488E8,0
1.68327872E8,1
1.6833976E8,0
1.68342368E8,0
1.68342784E8,0
1.68347632E8,0
1.68349072E8,0
1.683556E8,0
1.68359376E8,0
1.68359792E8,0
1.68361008E8,0
1.68362096E8,0
1.68366944E8,0
1.68368896E8,0
1.68368992E8,0
1.68373616E8,0
1.68374816E8,0
1.68391472E8,0
1.68392496E8,0
1.6839408E8,0
1.6839864E8,0
1.68398928E8,0
1.68399616E8,0
1.68400672E8,0
1.68401248E8,0
1.68406368E8,0
1.68411088E8,0
1.6841272E8,0
1.68414288E8,0
1.68417792E8,0
1.68419664E8,0
1.68423088E8,0
1.68424576E8,0
1.68425328E8,1
1.68425552E8,0
1.68428416E8,0
1.68433184E8,0
1.68433472E8,0
1.68438208E8,0
1.68440352E8,0
1.6844848E8,0
1.68449664E8,0
1.68453008E8,0
1.68454608E8,0
1.68455696E8,0
1.68456688E8,0
1.68458272E8,1
1.68465216E8,0
1.68468672E8,0
1.68471312E8,0
1.684732E8,0
1.6847456E8,0
1.68475312E8,1
1.6847904E8,0
1.68481216E8,0
1.6848504E8,0
1.68489344E8,0
1.68496864E8,0
1.6850024E8,0
1.68513504E8,0
1.68516704E8,0
1.68520192E8,0
1.68525648E8,0
1.68525984E8,0
1.68526768E8,1
1.68527184E8,0
1.68531312E8,0
1.68531456E8,0
1.68534144E8,0
1.6853832E8,0
1.68539424E8,1
1.68545248E8,0
1.68546288E8,0
1.68547712E8,0
1.6855696E8,0
1.68564608E8,0
1.68566032E8,0
1.68568544E8,1
1.68569824E8,0
1.68570848E8,0
1.68571056E8,0
1.68574048E8,0
1.68577408E8,0
1.68589184E8,0
1.68593648E8,0
1.6859648E8,0
1.68608016E8,0
1.68608672E8,0
1.68611248E8,0
1.6861264E8,0
1.68612656E8,1
1.6861296E8,0
1.68616208E8,0
1.68620816E8,0
1.68622944E8,0
1.68624544E8,0
1.68626448E8,0
1.68628736E8,0
1.68632496E8,0
1.6863904E8,0
1.68640272E8,0
1.6864144E8,0
1.68641504E8,0
1.68647104E8,0
1.6864744E8,0
1.68650048E8,0
1.68650176E8,0
1.68654544E8,0
1.68659168E8,0
1.68664592E8,0
1.6866776E8,0
1.68668752E8,0
1.68670128E8,0
1.68673008E8,0
1.68675072E8,0
1.68681536E8,0
1.6868184E8,0
1.68683728E8,0
1.68684912E8,0
1.68689968E8,0
1.68691056E8,0
1.68696672E8,0
1.68707072E8,0
1.68713088E8,0
1.6871464E8,1
1.6871992E8,0
1.68720144E8,1
1.68720432E8,0
1.6872728E8,0
1.68727808E8,0
1.68728848E8,1
1.68732896E8,0
1.68734112E8,0
1.68735696E8,0
1.68736048E8,0
1.68736064E8,0
1.68737712E8,0
1.6874072E8,0
1.6874144E8,0
1.68744576E8,0
1.68752E8,0
1.6875744E8,0
1.6875768E8,0
1.68769008E8,0
1.68775472E8,0
1.68780592E8,0
1.68783648E8,0
1.68784368E8,0
1.6879008E8,0
1.68791312E8,0
1.68808976E8,1
1.68815264E8,0
1.68819936E8,1
1.68829504E8,0
1.68847328E8,1
1.6885664E8,0
1.68869168E8,0
1.6887592E8,0
1.688828E8,0
1.68886848E8,0
1.6888696E8,0
1.68889776E8,0
1.68890528E8,0
1.68890624E8,0
1.6889696E8,0
1.68897488E8,0
1.68898416E8,0
1.68901504E8,0
1.68903968E8,0
1.68916736E8,0
1.68921296E8,0
1.68921376E8,0
1.68930384E8,0
1.68943472E8,0
1.6894696E8,0
1.68958144E8,0
1.68965424E8,0
1.68966112E8,0
1.68972736E8,0
1.68973136E8,0
1.68978976E8,0
1.68980688E8,0
1.6899064E8,0
1.68992976E8,0
1.6899304E8,0
1.68993792E8,0
1.68995872E8,0
1.68997152E8,1
1.68997712E8,0
1.69003904E8,0
1.69004224E8,0
1.69005504E8,0
1.69006464E8,0
1.6900712E8,0
1.69007728E8,0
1.69010976E8,0
1.69013184E8,0
1.69019632E8,0
1.69024032E8,0
1.69026848E8,0
1.69029168E8,0
1.69032208E8,0
1.69036368E8,1
1.69075312E8,1
1.69110064E8,1
1.6913544E8,0
1.691628E8,0
1.69204352E8,0
1.692212E8,1
3703102.0,1
1.0824191E7,1
2.0870664E7,0
2.3277092E7,1
2.4252064E7,1
2.5077732E7,1
2.949528E7,0
2.9595996E7,1
3.91082E7,1
4.3687168E7,1
5.0304944E7,1
5.0926164E7,0
5.1625208E7,1
5.4048856E7,0
5.4610128E7,1
5.6037968E7,1
5.6233604E7,1
6.2206448E7,1
7.2664056E7,0
7.5149544E7,0
8.9162032E7,0
9.4439016E7,1
1.17878488E8,1
1.216676E8,1
1.3277916E8,1
1.33482984E8,1
1.34347392E8,1
1.40878832E8,0
1.41683888E8,1
1.42141344E8,0
1.48050016E8,1
1.483308E8,0
1.50673856E8,1
1.51334976E8,1
1.51358496E8,1
1.51749872E8,0
1.5219288E8,0
1.52617888E8,1
1.52696736E8,1
1.52969152E8,1
1.5311248E8,1
1.53380656E8,1
1.53452272E8,1
1.5370992E8,1
1.53825488E8,1
1.5402696E8,1
1.5411376E8,1
1.5412896E8,1
1.54181712E8,1
1.54244336E8,1
1.54333568E8,1
1.54352E8,1
1.54393264E8,1
1.54408384E8,1
1.54409136E8,1
1.54411296E8,1
1.54417184E8,1
1.54419184E8,1
1.54425216E8,1
1.54425328E8,1
1.54428736E8,1
1.54430336E8,1
1.54432656E8,1
1.54433568E8,1
1.54436416E8,1
1.54440064E8,1
1.54445568E8,1
1.54449984E8,1
1.5445312E8,1
1.54455856E8,1
1.5446232E8,1
1.5446536E8,1
1.54467808E8,1
1.54473232E8,1
1.54475808E8,1
1.54484752E8,1
1.5448736E8,1
1.54506064E8,1
1.54515984E8,1
1.5451872E8,1
1.54519056E8,1
1.54529616E8,1
1.545328E8,1
1.5453912E8,1
1.54541792E8,1
1.54544448E8,1
1.54547216E8,1
1.54552928E8,1
1.54556704E8,1
1.54558896E8,1
1.5456448E8,1
1.5456672E8,1
1.5456864E8,1
1.5457416E8,1
1.5457528E8,1
1.54575872E8,1
1.545784E8,1
1.54589744E8,1
1.54590784E8,1
1.54600624E8,1
1.54612E8,1
1.54621504E8,1
1.546252E8,1
1.54630304E8,1
1.54635088E8,1
1.54640032E8,1
1.54640432E8,1
1.54644608E8,1
1.5464968E8,1
1.5465336E8,1
1.54658592E8,1
1.54659344E8,1
1.54664592E8,1
1.546676E8,1
1.5468656E8,1
1.54687776E8,1
1.54690272E8,1
1.5469392E8,1
1.54694096E8,1
1.54694288E8,1
1.54694496E8,1
1.54701264E8,1
1.5470576E8,1
1.54710272E8,1
1.5471288E8,1
1.54719936E8,1
1.54721376E8,1
1.54722816E8,1
1.54723952E8,1
1.54726448E8,1
1.5472936E8,1
1.54729792E8,1
1.54731856E8,1
1.54736656E8,1
1.54740016E8,1
1.54741392E8,1
1.54746224E8,1
1.54746368E8,1
1.54748432E8,1
1.54749184E8,1
1.5475048E8,1
1.54754528E8,1
1.54757872E8,1
1.54763568E8,1
1.54764096E8,1
1.547648E8,1
1.547692E8,1
1.54769616E8,1
1.5477424E8,1
1.54775392E8,1
1.54781248E8,1
1.54786096E8,1
1.54789568E8,1
1.5479056E8,1
1.54798528E8,1
1.5480168E8,1
1.5480424E8,1
1.54807264E8,1
1.54807952E8,1
1.54808224E8,1
1.54813616E8,1
1.54819456E8,1
1.54827088E8,1
1.54832944E8,1
1.54874144E8,1
1.54877472E8,1
1.5488312E8,1
1.54916416E8,1
1.54932992E8,1
1.5494336E8,1
1.55196976E8,1
1.5532496E8,1
1.55579376E8,1
1.5573328E8,1
1.56157088E8,1
1.56330832E8,1
1.56422704E8,0
1.5674136E8,0
1.56914096E8,1
1.57940864E8,1
1.58152448E8,1
1.5832672E8,1
1.58803136E8,1
1.61812656E8,1
1.61995536E8,1
1.6210584E8,1
1.62368528E8,1
1.62626976E8,1
1.62711264E8,1
1.63386608E8,1
1.63762144E8,1
1.64427248E8,1
1.64606016E8,1
1.65128432E8,1
1.66445136E8,1
1.6655992E8,1
1.66592336E8,0
1.66732656E8,0
1.66790272E8,1
1.66791872E8,1
1.67007104E8,1
1.6708152E8,0
1.67092416E8,0
1.67268704E8,0
1.67363056E8,1
1.67391616E8,1
1.67456096E8,1
1.6745936E8,1
1.67462976E8,1
1.6746368E8,1
1.67545904E8,0
1.67568528E8,0
1.67570688E8,0
1.67573232E8,0
1.67576528E8,0
1.67577504E8,0
1.6758456E8,0
1.67584608E8,1
1.6758544E8,0
1.67585568E8,0
1.67587536E8,1
1.67588192E8,0
1.67589808E8,0
1.6759352E8,0
1.67594416E8,1
1.67597296E8,1
1.67597872E8,1
1.67600032E8,1
1.67600384E8,0
1.67601664E8,0
1.67603888E8,0
1.67609472E8,1
1.67614944E8,1
1.67621136E8,1
1.67621696E8,0
1.67621712E8,0
1.67622336E8,1
1.67623216E8,1
1.67624592E8,0
1.67628448E8,1
1.67629008E8,0
1.67630352E8,1
1.67658416E8,0
1.67670704E8,0
1.67671984E8,0
1.6767664E8,0
1.67685216E8,0
1.67687712E8,0
1.6769296E8,1
1.67694688E8,0
1.67698304E8,0
1.67701408E8,0
1.67706832E8,0
1.67709088E8,0
1.67710288E8,0
1.67710512E8,0
1.67710688E8,0
1.67727072E8,0
1.67732384E8,0
1.67732864E8,0
1.67742864E8,0
1.67745584E8,0
1.6774936E8,0
1.67752448E8,0
1.67757888E8,0
1.67760976E8,0
1.67761552E8,0
1.67767264E8,0
1.67772832E8,0
1.67779648E8,0
1.67780112E8,0
1.67793488E8,0
1.67803536E8,1
1.67805408E8,0
1.67807696E8,0
1.67808576E8,0
1.67811136E8,0
1.67811248E8,0
1.67814592E8,0
1.67816624E8,0
1.6782288E8,0
1.67826208E8,0
1.67826912E8,0
1.67831424E8,0
1.6783312E8,0
1.67838944E8,0
1.67844528E8,0
1.6784928E8,0
1.67850272E8,0
1.6785072E8,0
1.67851248E8,0
1.6785312E8,0
1.67864272E8,0
1.67867152E8,1
1.678752E8,0
1.67892496E8,1
1.678976E8,0
1.67915616E8,0
1.67915856E8,0
1.67916048E8,0
1.67918272E8,0
1.67929744E8,0
1.67931024E8,1
1.67934304E8,0
1.679344E8,0
1.67937872E8,0
1.67939184E8,0
1.67939744E8,0
1.67944192E8,0
1.67947264E8,0
1.67951168E8,0
1.67957264E8,0
1.67958176E8,0
1.67960416E8,0
1.67961296E8,0
1.67971072E8,0
1.67972832E8,0
1.67982048E8,0
1.67983376E8,0
1.67983568E8,0
1.6798664E8,0
1.67990816E8,0
1.67991008E8,0
1.679956E8,0
1.68005376E8,0
1.680144E8,0
1.6801496E8,0
1.68015232E8,0
1.68015456E8,0
1.680212E8,0
1.6802496E8,0
1.68027136E8,0
1.68027712E8,0
1.68031552E8,0
1.68032784E8,0
1.68033312E8,0
1.68038608E8,0
1.68044176E8,0
1.68046208E8,0
1.68051856E8,0
1.68053632E8,1
1.68054528E8,0
1.68058864E8,0
1.68069376E8,0
1.68070768E8,0
1.68071104E8,0
1.68071296E8,0
1.68082256E8,1
1.68083728E8,0
1.680844E8,0
1.68084816E8,0
1.68085088E8,1
1.6809096E8,0
1.68100144E8,1
1.68101888E8,0
1.68102384E8,0
1.6810336E8,1
1.68104944E8,1
1.68106144E8,0
1.68108224E8,0
1.68110736E8,0
1.68111904E8,0
1.68115872E8,0
1.68117296E8,1
1.68118E8,0
1.68147056E8,0
1.68149392E8,0
1.6815568E8,0
1.68158048E8,0
1.68159712E8,0
1.68159792E8,0
1.681712E8,0
1.68174688E8,0
1.6817904E8,0
1.68180176E8,0
1.68181104E8,1
1.68182096E8,0
1.68185088E8,1
1.68185616E8,0
1.68190256E8,0
1.68191184E8,0
1.68195744E8,0
1.68199184E8,0
1.68208352E8,0
1.68213456E8,0
1.68219008E8,0
1.68225584E8,0
1.68226672E8,0
1.68231296E8,0
1.68232896E8,0
1.68243984E8,0
1.68247056E8,1
1.682488E8,0
1.68251312E8,1
1.68251584E8,1
1.68256704E8,0
1.68259072E8,0
1.68260752E8,0
1.68263344E8,0
1.68265296E8,0
1.68270848E8,0
1.68278528E8,0
1.68287168E8,0
1.68291456E8,0
1.6829464E8,0
1.68296592E8,0
1.68297728E8,0
1.6829824E8,0
1.68300672E8,0
1.68307392E8,0
1.68313504E8,0
1.6831368E8,0
1.68317232E8,0
1.68317792E8,0
1.68318928E8,0
1.68319472E8,0
1.68320336E8,0
1.68322416E8,0
1.68325024E8,0
1.6832688E8,0
1.68328672E8,0
1.68329424E8,0
1.683356E8,0
1.68338416E8,0
1.68340432E8,0
1.68344912E8,0
1.68346944E8,0
1.68349376E8,0
1.68361104E8,0
1.68370688E8,0
1.6837216E8,0
1.68373168E8,0
1.68379568E8,0
1.68386864E8,0
1.68388368E8,0
1.68397744E8,0
1.68401568E8,0
1.68402E8,0
1.68405072E8,0
1.68405376E8,0
1.68405472E8,0
1.68405488E8,0
1.68416752E8,0
1.68418048E8,0
1.68419312E8,0
1.68421168E8,0
1.68436512E8,0
1.68436528E8,0
1.68438592E8,0
1.68439248E8,0
1.68454944E8,0
1.68466304E8,0
1.6846888E8,0
1.68472432E8,0
1.68474992E8,0
1.6847512E8,0
1.68476816E8,1
1.68479392E8,0
1.6848608E8,0
1.68491936E8,0
1.68497328E8,0
1.68500976E8,0
1.68501392E8,0
1.68507104E8,0
1.68507296E8,1
1.68510864E8,0
1.68511712E8,0
1.68513728E8,0
1.68514736E8,0
1.6852E8,0
1.68523824E8,0
1.68530928E8,0
1.6853776E8,0
1.6854216E8,0
1.68552432E8,1
1.68560464E8,0
1.68562896E8,0
1.68570576E8,1
1.6857152E8,1
1.68571664E8,1
1.68571696E8,1
1.68575424E8,0
1.685768E8,1
1.68582224E8,0
1.68586144E8,0
1.68587936E8,0
1.68590752E8,0
1.68591552E8,0
1.68593792E8,0
1.68600672E8,0
1.68601424E8,0
1.6860352E8,0
1.68604064E8,0
1.68604384E8,0
1.6860448E8,0
1.68604544E8,1
1.6860624E8,0
1.68608592E8,0
1.68610608E8,0
1.68611728E8,1
1.68613152E8,1
1.68613472E8,0
1.68614112E8,0
1.68615488E8,0
1.68616544E8,0
1.68622304E8,1
1.68625504E8,0
1.68627328E8,0
1.68628448E8,0
1.6863024E8,0
1.68638592E8,0
1.6863928E8,0
1.68641408E8,0
1.68644896E8,0
1.68645696E8,0
1.68645872E8,0
1.68646592E8,0
1.6865256E8,1
1.68658528E8,0
1.68658784E8,0
1.6866152E8,1
1.6866424E8,0
1.68667888E8,1
1.68672368E8,0
1.68672448E8,0
1.68676848E8,0
1.68683568E8,1
1.68685408E8,0
1.6868544E8,0
1.68686784E8,0
1.68690176E8,0
1.68690576E8,0
1.6869072E8,0
1.6870096E8,0
1.68707808E8,0
1.68711584E8,1
1.68718352E8,1
1.6872528E8,0
1.68726192E8,0
1.68727472E8,0
1.6873576E8,0
1.6873776E8,0
1.68743952E8,0
1.68752336E8,0
1.68758512E8,1
1.687596E8,0
1.68771296E8,0
1.68776416E8,0
1.68778992E8,1
1.687848E8,0
1.68785456E8,0
1.68794352E8,0
1.68799152E8,0
1.6880144E8,0
1.68811872E8,0
1.68813024E8,0
1.68814256E8,0
1.68814976E8,0
1.68817216E8,0
1.6881808E8,0
1.6881936E8,0
1.6881992E8,0
1.68830592E8,0
1.68832272E8,0
1.68838224E8,0
1.6883856E8,1
1.688412E8,0
1.6884272E8,0
1.68844768E8,0
1.68848176E8,0
1.68849472E8,0
1.6885008E8,0
1.68853856E8,0
1.68858064E8,0
1.68861744E8,0
1.68862816E8,0
1.68864256E8,0
1.6886992E8,0
1.68874192E8,0
1.68876688E8,0
1.68879792E8,0
1.68882976E8,0
1.6888408E8,0
1.68888848E8,0
1.68890352E8,0
1.688916E8,0
1.68896368E8,0
1.68903568E8,0
1.6890944E8,0
1.68913632E8,0
1.689152E8,0
1.68920704E8,0
1.6892088E8,0
1.68923264E8,0
1.68924208E8,0
1.68927232E8,0
1.6893104E8,0
1.68931328E8,0
1.68936304E8,0
1.68955664E8,0
1.68956176E8,0
1.68960944E8,0
1.68962208E8,0
1.68965792E8,0
1.68968128E8,0
1.68969968E8,0
1.68973536E8,0
1.68977008E8,0
1.6897952E8,0
1.68980352E8,0
1.68982448E8,0
1.68990528E8,0
1.68993504E8,0
1.68994976E8,0
1.68996304E8,0
1.68997888E8,0
1.6899792E8,0
1.68999456E8,0
1.69003152E8,0
1.69012912E8,0
1.69013408E8,0
1.69013648E8,1
1.69016304E8,0
1.69018816E8,0
1.69023536E8,0
1.690308E8,0
1.69032528E8,0
1.69034928E8,0
1.69035648E8,0
1.69036128E8,0
1.69065312E8,1
1.69117328E8,1
1.69121888E8,0
1.6913896E8,1
1.69152336E8,0
1.6922432E8,1
1618516.0,1
3877778.0,1
1.1476615E7,0
1.2343323E7,1
1.6832388E7,0
1.7745172E7,0
1.8131144E7,0
2.120944E7,1
3.2912926E7,1
4.1390936E7,0
4.6466156E7,0
5.5101336E7,0
5.6105184E7,1
5.8179724E7,0
5.8219252E7,0
6.8845064E7,0
6.9591368E7,1
7.3848576E7,1
7.6545472E7,1
8.092256E7,1
8.2511584E7,1
8.3136248E7,0
8.319456E7,1
9.0622576E7,1
1.05392728E8,1
1.07572464E8,1
1.13589216E8,0
1.15397896E8,0
1.15601552E8,1
1.15979648E8,0
1.19122752E8,0
1.20459264E8,1
1.22479648E8,1
1.2318876E8,1
1.24525792E8,0
1.25070912E8,0
1.26727792E8,1
1.308822E8,1
1.33628632E8,1
1.33923384E8,1
1.39587728E8,1
1.4017256E8,1
1.4547696E8,0
1.46700016E8,1
1.47691552E8,0
1.48101632E8,1
1.48622256E8,1
1.497504E8,1
1.50175088E8,1
1.5026336E8,1
1.51401632E8,0
1.51523792E8,1
1.52187184E8,0
1.53223392E8,1
1.53223632E8,1
1.53541136E8,1
1.53666144E8,1
1.53702448E8,0
1.53754E8,1
1.53798304E8,1
1.54097552E8,1
1.54218272E8,1
1.5424056E8,1
1.54268864E8,1
1.54281024E8,1
1.54283024E8,1
1.54309744E8,1
1.54385584E8,1
1.5441112E8,1
1.54412864E8,1
1.54418352E8,1
1.54423616E8,1
1.54426144E8,1
1.54426368E8,1
1.54427168E8,1
1.54427952E8,1
1.54429088E8,1
1.54431088E8,1
1.54439856E8,1
1.5444112E8,1
1.54441952E8,1
1.544428E8,1
1.54448992E8,1
1.5445024E8,1
